s,C,g/g,g/g,g/g,g/g,g/g,1/s,1/s,1/s,1/s,1/s,W/g,W/g
Time,Temp,Total Mass,vegetation Mass,MOISTURE Mass,CHAR Mass,ASH Mass,Total MLR,vegetation MLR,MOISTURE MLR,CHAR MLR,ASH MLR,MCC,DSC
 6.9480000E+003, 6.0399835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384249E-003
 6.9600000E+003, 6.0499835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384253E-003
 6.9720000E+003, 6.0599835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384249E-003
 6.9840000E+003, 6.0699835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384249E-003
 6.9960000E+003, 6.0799835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384249E-003
 7.0080000E+003, 6.0899835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384249E-003
 7.0200000E+003, 6.0999835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384253E-003
 7.0320000E+003, 6.1099835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384249E-003
 7.0440000E+003, 6.1199835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384249E-003
 7.0560000E+003, 6.1299835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384249E-003
 7.0680000E+003, 6.1399835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384249E-003
 7.0800000E+003, 6.1499835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384249E-003
 7.0920000E+003, 6.1599835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384249E-003
 7.1040000E+003, 6.1699835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384249E-003
 7.1160000E+003, 6.1799835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384249E-003
 7.1280000E+003, 6.1899835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384253E-003
 7.1400000E+003, 6.1999835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384249E-003
 7.1520000E+003, 6.2099835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384249E-003
 7.1640000E+003, 6.2199835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384249E-003
 7.1760000E+003, 6.2299835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384249E-003
 7.1880000E+003, 6.2399835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384253E-003
 7.2000000E+003, 6.2499835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384249E-003
 7.2120000E+003, 6.2599835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384249E-003
 7.2240000E+003, 6.2699835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384249E-003
 7.2360000E+003, 6.2799835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384249E-003
 7.2480000E+003, 6.2899835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384249E-003
 7.2600000E+003, 6.2999835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384249E-003
 7.2720000E+003, 6.3099835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384249E-003
 7.2840000E+003, 6.3199835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384249E-003
 7.2960000E+003, 6.3299835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384253E-003
 7.3080000E+003, 6.3399835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384249E-003
 7.3200000E+003, 6.3499835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384249E-003
 7.3320000E+003, 6.3599835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384249E-003
 7.3440000E+003, 6.3699835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384249E-003
 7.3560000E+003, 6.3799835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384253E-003
 7.3680000E+003, 6.3899835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384249E-003
 7.3800000E+003, 6.3999835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384249E-003
 7.3920000E+003, 6.4099835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384249E-003
 7.4040000E+003, 6.4199835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384249E-003
 7.4160000E+003, 6.4299835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384249E-003
 7.4280000E+003, 6.4399835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384249E-003
 7.4400000E+003, 6.4499835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384249E-003
 7.4520000E+003, 6.4599835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384249E-003
 7.4640000E+003, 6.4699835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384253E-003
 7.4760000E+003, 6.4799835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384249E-003
 7.4880000E+003, 6.4899835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384249E-003
 7.5000000E+003, 6.4999835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384249E-003
 7.5120000E+003, 6.5099835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384249E-003
 7.5240000E+003, 6.5199835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384253E-003
 7.5360000E+003, 6.5299835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384249E-003
 7.5480000E+003, 6.5399835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384249E-003
 7.5600000E+003, 6.5499835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384249E-003
 7.5720000E+003, 6.5599835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384249E-003
 7.5840000E+003, 6.5699835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384249E-003
 7.5960000E+003, 6.5799835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384249E-003
 7.6080000E+003, 6.5899835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384249E-003
 7.6200000E+003, 6.5999835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384249E-003
 7.6320000E+003, 6.6099835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384253E-003
 7.6440000E+003, 6.6199835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384249E-003
 7.6560000E+003, 6.6299835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384249E-003
 7.6680000E+003, 6.6399835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384249E-003
 7.6800000E+003, 6.6499835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384249E-003
 7.6920000E+003, 6.6599835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384253E-003
 7.7040000E+003, 6.6699835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384249E-003
 7.7160000E+003, 6.6799835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384249E-003
 7.7280000E+003, 6.6899835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384249E-003
 7.7400000E+003, 6.6999835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384249E-003
 7.7520000E+003, 6.7099835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384249E-003
 7.7640000E+003, 6.7199835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384249E-003
 7.7760000E+003, 6.7299835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384249E-003
 7.7880000E+003, 6.7399835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384249E-003
 7.8000000E+003, 6.7499835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384253E-003
 7.8120000E+003, 6.7599835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384249E-003
 7.8240000E+003, 6.7699835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384249E-003
 7.8360000E+003, 6.7799835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384249E-003
 7.8480000E+003, 6.7899835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384249E-003
 7.8600000E+003, 6.7999835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384253E-003
 7.8720000E+003, 6.8099835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384249E-003
 7.8840000E+003, 6.8199835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384249E-003
 7.8960000E+003, 6.8299835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384249E-003
 7.9080000E+003, 6.8399835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384249E-003
 7.9200000E+003, 6.8499835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384253E-003
 7.9320000E+003, 6.8599835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384249E-003
 7.9440000E+003, 6.8699835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384253E-003
 7.9560000E+003, 6.8799835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384249E-003
 7.9680000E+003, 6.8899835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384253E-003
 7.9800000E+003, 6.8999835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384249E-003
 7.9920000E+003, 6.9099835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384249E-003
 8.0040000E+003, 6.9199835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384253E-003
 8.0160000E+003, 6.9299835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384249E-003
 8.0280000E+003, 6.9399835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384253E-003
 8.0400000E+003, 6.9499835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384249E-003
 8.0520000E+003, 6.9599835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384249E-003
 8.0640000E+003, 6.9699835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384253E-003
 8.0760000E+003, 6.9799835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384249E-003
 8.0880000E+003, 6.9899835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384253E-003
 8.1000000E+003, 6.9999835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384249E-003
 8.1120000E+003, 7.0099835E+002, 3.0230546E-002, 2.6837856E-018, 9.0642807E-020, 1.1745418E-018, 3.0230546E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0384253E-003
